text	label	proposed_label	confidence	final_label
Pošto usavršavam znanje njemaèkog jezika , a ovaj film mi se èinio kao savršen materijal za to , nudeæi dobar trejler i zanimljivu prièu , sve se èinilo kao pun njemaèki pogodak .	2	1	0.2337509044250359	2
B i H 28.02.2019 .	1			
Trajanje filma : 01 : 46 : 00	1			
Serija policijskih postupaka jedan je od mojih najdražih žanrova TV serije .	2	1	0.22401859164812457	2
Mnogo toga je apsurdno , film nekako i prekratko traje pakao da ostaje nedoreèen , ali je zabavan i dobar i bez obizra na sve , svidio mi se .	2	1	0.11267332678818406	2
U središtu toga je Unbelievable snažno i misaono provociranje podsjetnika koliko može biti razorno seksualno zlostavljanje .	1			
srp.14	1			
Srbija 31.10.2019 .	1			
Bilo kako bilo , moglo je biti bolje .	1			
Moram priznati da je ovaj film bilo prilièno teško razumjeti .	0	1	0.12720783811932085	0
Iako bi dvoje titana s više vremena na ekranu i borbene sekvence vjerojatno iscrpilo CGI proraèun , veæina nagomilavanja njihovih bitaka proizlazi iz neodoljivog dijaloga i izlaganja ljudskih karaktera .	1			
Trajanje filma : 01 : 41 : 00	1			
Btw , film je režirao Zack Snyder , ali nije bilo ime Joss Whedon kao su-redatelj , unatoè tome što je napravio nekoliko snimaka filma .	1			
U èak dva nastavka , imali smo prilike da gledamo Hulk-a i Iron Man-a , a svoj debi su nedavno imali i Thor i nešto manje uspešni Captain America .	1			
Na Kovacsu i njegovoj verziji tijekom sezone mnogo smo doznali i vidimo ga kako dobiva pristojan razvoj jer se kreæe naprijed .	2	1	0.24409912327477634	2
Film duboko ulazi u svoj moral , vrijednosti i uvjerenja i predivno istražuje svoj unutarnji sukob .	2			
Govoreæi o krajnjoj kreditnoj sceni , u sredini se nalazila 1 zabavna scena i još jedna važna scena na samom kraju što bi nam donijelo uzbuðenje buduæeg filma DC Extended Universea .	2	1	0.1745111494435195	2
Nije mnogo poznato izvan popisa glumaca i kratkog sinopsisa , ali tjedni misteriozni show za lov na blago mogao bi biti zabavan .	1			
Njegov prvi èasnik bio je vrsta zvan Kespian po imenu Saru ( Doug Jones – Oblik vode , TV serija Falling Skies itd . )	1			
Gotham glave Bruno Heller i Danny Cannon nalaze se u kadru kako bi seriju poslali Epixu .	1			
Ovo je jedan od onih ” road-trip ” filmova , gdje se radnja filma stalno premješta s mjesta na mjesto , dakle likovi stalno putuju , tako da bi to , u neku ruku , podrazumjevalo to da je film dinamièan , u bilo kojem smislu , što ovaj film i je , pogotovo u onom emocionalnom smislu .	1	2	0.35446110824542076	1
S druge krajnosti , Spinning Out je gotovo komièno melodramatièan , s nizom nesretnih dogaðaja koji se gomilaju do nevjerojatnih razina i razbijaju èitav niz pitanja koja su gotovo užurbano riješena do kraja serije .	0			
Maxov sef Dekkom ( Ed Harris – Apollo 13 , The Truman Show etc ) inzistirao je Maxu na pitanju Jakeove pomoæi .	1			
Zašto bi im stalo do neèije majke ?	1			
Bilo je malo ljubavnih scena , a jedna od njih je bila izrièito eksplicitna .	1			
Redatelj Denis Villeneuve , takoðer je napravio dobre filmove poput Sicario and Arrival , mogao je nastaviti s vizijama Ridleya Scotta i postoje glasine da bi film mogao biti dovoljno dobar da bude nominiran za razlièite nagrade .	2	1	0.2725892938592525	1
Pa , ovo je bilo prilièno zanimljivo .	2	1	0.168832288888649	2
Hrvatska 29.03.2018 .	1			
Jedan , ona ima istog detektiva , Julian Baptiste ( Tckeky Karyo ) , au drogom stupnju , to djeluje kao invazija price te prve sezone .	1	2	0.35374850162454297	1
Nisam vidio smisao korištenja regruta kao dokaza koncepta .	0	1	0.07864873096911003	0
Ali oni ne mogu ponijeti svog psa , on mora u uzgajvacnicu .	1			
Trajanje filma : 02 : 00 : 00	1			
Glavne uloge : Evan Rachel Wood , Jeffrey Wright , Ed Harris	1			
Na Tomatoesima odliènih 93% a za sada je zaradio više od 373 miliona širom svijeta a cifra još raste .	2			
Isto se može reæi za inaèe od Thandie Newton izvrsno odglumljeni lik Maeve , za koji nije jasno ima li ili nema slobodnu volju i èiji su postupci , isto kao i raspologanje gotovo božanskim moæima na samom kraju neobjašnjivi .	1			
13 Razloga Zašto je nova serija iz Netflix koju je stvorio Brian Yorkey i temelji se na knjizi Jay Ašerova .	1			
Njih trojica su pratili Brenda ( Rosa Salazar – CHiPs film , Night Owls , itd . )	1			
Nije joj pomoglo i to što dva glavna lika nisu èinila dovoljno lijepu kemiju u toj prvoj epizodi .	0			
Pa što se dogodilo sa svima njima ?	1			
Glavne uloge : Dwayne Johnson , Ian McShane , John Hurt	1			
Vidio sam kratke vijesti kritièara , iako nisu jako cijenili film .	0	1	0.12356515316937315	0
Bio je i mnogo smiješnih trenutaka .	2	1	0.18036483469225245	2
Sada ovdje se pojavljuju spoileri za “ Daredevil ” 2 . sezona , ali ovo je važno za ovu seriju , stoga moram spomenuti … oprostite .	1			
Stvari su se dodatno zakomplicirale kad je došao Watsonov partner Sherlock Holmes ( Henry Lloyd-Hughes – Now You See Me 2 , The Inbetweeners TV serija itd . )	1			
Reditelj filma je Gergory Levasseur kojem je ovo debi , ali zaèuðuje to kako ga je loše uradio s obzirom da je radio kao scenarista na filmovima kao što su ‘ Krvava romansas ’ , ‘ P2 ’ i sl .	0	2	0.2348583188402821	0
Ona je tvrda , pametna , seksi i zabavna , èineæi osvježavajuæu prisutnost u ovoj seriji .	2	1	0.26020137555153433	2
U relativnoj tišini …	1			
Hoæe li se Èuvari moæi boriti s najveæom prijetnjom s kojom æe se suoèiti i spasiti galaksiju još jednom ?	1			
Ocjena na IMDb.com mu je solidnih 6,9 / 10 a na Tomatoesima 49% .	1	2	0.34073854778472795	1
Tokom rijetkog meteorovog tuša na nebu Rusije , jedan izvanzemaljski svemirski broj nekako je vrlo blizu ozraæija Zemlje .	1			
U meðuvremenu , tajanstvena osoba koja je uspjela prijeæi izmeðu objekata i nazvana Ghost ( Hannah John-Kamen – Killjoys TV serije i sl . )	1			
U kinima od : B i H 02.03.2017 .	1			
Da nije bilo toèno odreðenih okolnosti oko djeèakove smrti , Michael bi se svim silama trudio pomoæi sinu , ali odgovarajuæim pravnim kanalima .	1			
Kraj je ostao otvoren na èudan naèin sto je izazvalo kritike od nekih , a opet , to je igra na ideju da za njega neæe biti kraja .	1			
Datum izlaska : TV Series ( 2016 – )	1			
Redatelj : Joshua Safran	1			
Oèigledno je Alpha zaražena nekim tajanstvenim silama koje bi , ako se ne bi riješile izbrisale cijeli grad .	0	1	0.1512470963373998	1
Poput velikih oèiju Alite koje su isprva izgledale da æe biti previše oèigledne ili zastrašujuæe , ali ispalo je da su bile vrlo prirodne kao da su zapravo njezine oèi .	1			
Pronaðite ih u ovom nevjerojatno uèinjenom cyberpunk akcijskom filmu .	1			
Zbog dobrog duha i nade , ona ne odustaje u svojim snovima posebno onda kada upozna šarmantnog stranca .	1			
Trajanje filma : 01 : 23 : 00	1			
Primjetio sam još dosta manjih grešaka koje su olako prošle kao privitak sadržaja filma i to je sve ubilo doživljaj i oèekivanja koja su bila ogromna kada sam vidio kako je brzo ovaj film zaradio milijardu dolara u svijetu .	0	1	0.1493004172711807	0
Reklamna kampanja ovog filma bila je jedna od najboljih ikada .	2	1	0.16367780686373953	2
Jedna od tih svinja je Okja , koja odrasta zajedno sa djevojèicom Mijom i njenim djedom u planinama Južne Koreje .	1			
Da , doista jest .	2	1	0.13698580121538145	1
Da bi ste se posvetili ovom filmu iskreno , morate biti upuæeni na dešavanja iz prethodnih dijelova , a vjerujem da jeste jer inaèe ne bi ste èitali ovu recenziju .	1			
Unatoè nepoznavanju glavnih zvijezda , još sam uvijek uživao u seriji jer je veæina njih svoje uloge izvršila uvjerljivo .	2	1	0.2643122955369639	2
Možda æete reæi : ej , pa to su djeca , pusti ih ?	1			
Datum izlaska : 08.01.2020 ( svjetska premijera )	1			
Mislio sam da je ideja o prikazivanju Supermanovog dede tokom njegovih prvih dana na planeti pre nego što je uništena bila fenomenalna .	2	1	0.2174214174141803	2
I teško ribu u vodu natjerat ’ , odnosno mene natjerati na animirani film , pa mi je prethodno veèer bilo upotpunjeno baš na naèin na koji ja to volim .	2			
Žanr Akcija , Misterija , SF	1			
Sam kraj filma mi je ” raznio ” mozak , a film mi je još pod kožom i još ga procesuiram , neæete vjerovati .	2	1	0.2542022589663127	2
Veæina samih epizoda predstavlja razlièita tradicionalna jela popraæena mnoštvom snimaka izbliza i usporenih snimaka .	1			
Rookie æe se pojaviti na ABC-u ove jeseni .	1			
Ovo nije spojler , to je nešto što nauèite vrlo rano u prvoj epizodi .	1			
Trajanje filma : 02 : 00 : 00	1			
Šesnaest godina kasnije , Gardner Elliot ( Asa Butterfield ) , je nemiran i želi da doðe na zemlju , tako da može da pronaðe oca i sastane se s djevojkom s kojom je on razgovarao online .	1	0	0.2935636045334214	1
Ocjena na IMDb.com mu je solidnih 7,5 / 10 a na Tomatoesima odliènih 82% .	1			
Zvuèi li kao idealna zabava za noæ vještica ?	1			
Glavne uloge : Owen Wilson , Salma Hayek , Nesta Cooper , Jorge Lendeborg Jr . , Ronny Chieng , Steve Zissis , Joshua Leonard , Madeline Zima , Bill Nye , Slavoj Zizek , DeRon Horton , Eugene Young , Dayne Catalano , Lora Lee	1	0	0.4218600451308417	1
Fury je dobio upute od svog šefa Kellera ( Ben Mendelsohn – Robin Hood 2018 verzija , Ready Player One itd . )	1			
Nakon što je uhvaæen u osujeæenoj pljaèki banke , Nolan je nadahnut policijskom hrabrošæu i odluèuje da je policija njegov poziv .	1			
Nisam siguran u razlog , ali definitivno me nije impresioniralo .	0	1	0.13554105615360765	0
Nakon ovih priopæenja , prièa se ponovo prosljeðuje naprijed na vrijeme eksplozije .	1			
Meðutim razlika u odnosu na original je što je ovaj Gargamel mnogo zabavniji , èak šta više on i njegova maèka Azrael pružaju dosta humora u filmu .	2	1	0.2361684627760871	2
Vizuelno je jako impresivan i što se tièe toga , film je maestralan , ostavljajuæi stvarno bez daha jer od poèetka do kraja prati nas takav naèin snimanja da djeluje kao da nas silno želi uvuæi u sebi – i uvlaèi nas .	2	1	0.17574766223163196	2
Žanr Akcija , Fantazija , SF	1			
Glavne uloge : Jon Bernthal , Amber Rose Revah , Ebon Moss-Bachrach …	1			
Ocjena na IMDb.com mu je solidnih 7,1 / 10 a na Tomatoesima sliènih 73% .	1			
Trajanje filma : 01 : 29 : 00	1			
Okej , izuzev su prvi ‘ Spiderman ’ filmovi i ‘ The Dark Knight ’ franšiza .	1			
Redatelj : Christopher Nolan	1			
Svijet divljine je jako detaljno napravljen , i on omoguæava dosta novih nastavaka u buduænosti .	2	1	0.2820246203881837	2
Na neki je naèin Spinning Out prièa o dvije strane .	1			
Reditelj filma je poznat i priznati scenarista , glumac i reditelj Kenneth Branagh reditelj filmova ‘ Jack Ryan ’ , ‘ Sleuth ’ , ‘ Henry V ’ , ‘ Much Ado About Nothing ’ , ‘ Hamlet ’ , ‘ Thor ’ itd .	2			
Ako niste ljubitelj takvog žanra , možda biste osjeæali da je film previše djetinjast , lagan , nelogièan i tako dalje .	1			
Usred ovoga ipak je izrezana druga vremenska crta koja prikazuje 1980 - te kako Kate i Tully pohaðaju koledž i poèinju raditi na stanici za emitiranje vijesti .	1			
Zhu Zhu , Doona Bae , Xun Zhou , David Gyasi	1			
Pametno , Bird Box je izlog za Bullock iznad svega .	2	1	0.09747898076918637	2
Ove godine bude sjeæanja na ‘ Jurski Park ’ , na ‘ Terminator ’ a i na ‘ Ratove zvijezde ’ .	1			
Trailer Serije :	1			
Srbija 15.02.2018	1			
Žanr : Drama | Fantazija | Sci-Fi | Recenzija Serija	1			
Syfy je naruèio Nightflyers na temelju Martinove 1980 . novele i zbirke kratkih prièa uz adaptaciju filma iz 1987 . godine .	1			
Ovaj film æe kupiti ljubitelje akcije i gotovo besprijekorno je snimljen , tako da neæe biti problema na relaciji publika – film i obratno .	2			
U kinima od :	1			
Odluèio sam da bi bilo lako završiti prvu sezonu i vidjeti sto je to bilo .	1			
Ocjena na IMDb.com mu je previsokih 6,3 / 10 a na Tomatoesima èak 35% .	0			
U nadi da æe spasiti Seoul od katastrofe , Gloria , Oscar æe otièi u park i pokušavaju replicirati èudovište i robota kako bi ih vratili gdje su se i pojavili .	1			
Naprotiv : Mnogi su se filmovi i serije bavili pitanjem koliko roditelji vole svoju djecu i koliko svoje zaštitnièke instinkte stavljaju iznad svega ostalog .	1			
On je ošteæen i ima neke stvari u njegovoj prošlosti koje ga oèito muèe , no on nije neki krik i pretjerano ozbiljan lik , on se osjeæa prilièno realnim .	1			
IMDB ocjena serije : 7 / 10	1			
Anne Hathaway je Susan je tako smiješna da želim da se ona pojavljuje u još komedija od ovog trenutka .	2			
Glavne uloge : Arnold Schwarzenegger , Sylvester Stallone , Jason Statham	1			
Povijest psovki brza je serija dokumenata koja upravo to èini , istražujuæi povijest , kontekst i kulturni utjecaj nekih od najveæih psovki .	1			
Bird Box dodatno pojaèava faktor psihološkog užasa svojom kinematografijom .	2	1	0.24696721016822962	2
Trajanje filma : 01 : 00 : 00	1			
Konkretno , film ne privlaèi prièa , preplavljena nepotrebnim šalama i politièkim znakovima , kao što je to bio posljednji put kad se animiraju .	1			
Možda je samo dodavanje još dramatiziranih efekata .	1			
Elem , skrenuh ja sa teme o Peteu i zmaju i odlutah do modnih pista no tu sam ja , ne brinite .	1			
Oh , i nasilni … stvarno nasilni … mnogo litara krvi .	0	1	0.12113281557927824	1
Èak mislimo možda i ponovno gledati film .	2	1	0.18118170441234233	2
Tiffany Mack igra Florida Grange , odvjetnika koji dolazi pomoæi Hapu i Leonardu i postaje njihov najvažniji saveznik ove sezone .	1			
Film je bio sasvim drukèiji od igre .	1			
Tako sam gledao ovaj film s velikim oèekivanjem .	2	1	0.14712740650898817	2
Da , imalo je neku vrlo kratku neizvjesnu scenu u kojoj je sudjelovao drugi Symbiote , ali osobno sam smatrao da je previše kratak i da ne ostavlja previše dojam .	0	1	0.12963060449498712	0
Trajanje Epizode : 55 min	1			
Na soundtracku æemo naæi nešto slièno onome što smo èuli u njegovim prethodnim djelima .	1			
Veæina se toga može smatrati normalnim filmom .	1			
Oc	1			
Veljaèa 2016 .	1			
Producent : James Cameron , Charles H . Eglee , Josh Friedman , David S . Goyer , Justin Rhodes , David S . Goyer , Justin Rhodes , Billy Ray	1			
Nakon što sam vidio film , mogao bih shvatiti zašto zapravo nije komercijalno uspješan .	0			
Žanr : ZF , Triler , Horor	1			
Tokom proteklih nekoliko dana tražio sam kratku novu seriju .	1			
Prvi se zove Bobby Axelrod karizmatik i šarmer koji zamalo nije nastradao kao žrtva napada na blizance 11 novembra , a glumi ga sjajni Damian Lewis , drugi koji predstavlja lice pravde je Chuck Rhoades , èovjek s velikim podoènjacima , sado mazo porocima , ne tako velik karakterom , a osoba koja glumu ovu uvjerljivu ulogu je Paul Giamatti .	1			
Najveæa energija u svemiru èija se radnja filma vrti oko nje , MaX Steel je izuzetno blijed film koji jednostavni ne privlaèi nièim .	0	1	0.13797423987721266	0
Pronaðite sve u ovoj jedinstvenoj i zanimljivoj seriji .	2	1	0.18495736572763116	2
Nova verzija je napravljena da bude dvostruko kraæa od originala , ali ne samo da je broj scena sa Isusom ogranièen na samo nekoliko , vec je sve prebrzo , a to se posebno odnosi na prvi dio filma .	0	1	0.19090302784687585	0
Na neki naèin slika je voðena previše – kao što je scena u kojoj Philippe gledajuæi smeæa baèeno u more koja vodi do ekološkog buðenja .	1			
Baltasar Kormakur je reditelj filma , poznat po filmovima poput ‘ Krijumèari ’ , ‘ Inhale ’ , ‘ 2Guns ’ , ‘ The Deep ’ itd .	1			
Održavanje praæenja Netflix-ove prekomjerne ponude je zadatak sam po sebi .	1			
da provjeri identitet Versa i sazna istinu o izvanzemaljskoj prijetnji zemlji .	1			
Zatim još jedan od glumaca Fred Coury je poznat zapravo kao bubnjar metal benda Cinderella , itd .	1			
A i on je majstorèina , ali hajd , nema veze .	2	1	0.2591649508454376	2
On tretira mutante u ovom filmu kao pravim likovima .	1			
Godina 2016	1			
Susretali smo je u jednom segmentu filma ” V / H / S 2 ” , a i èitav film ” Maniac ” sa Elijah Wood-om , obrada kultnog horora iz osamdesetih , bio je prikazan u prvom licu , dakle iz oka glavnog protagoniste i glavnog lika , ali jedino u ovom sluèaju , dakle kod ” Hardcore Henry ” a , uživit æemo se maksimalno i prepustiti èarima koje nudi .	2	1	4,05E-81	2
Lizziejev šef i najbolja prijateljica Jasmine ( Sharon Leal – Why Did I Get Married , Boston Public TV series itd .	1			
Žanr : Akcija , SF , Triler	1			
Glavne uloge : Anthony Hopkins , Mark Wahlberg , Laura Haddock	1			
Razvoj prièe pametno se izvršava .	2	1	0.11542696340323691	2
